Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
445465227794865381,2018-06-25,Owner Investment / Drawings,Check #1222 Withdrawal,Check #1222 Withdrawal,-40.00,,40.00,,S09 - Free Business Checking,,,,,,-40.00,,,2018-06-26,2018-07-04,Equity,Business Owner Contribution and Drawing,
445465223776722138,2018-06-26,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-06-26,2018-07-04,Asset,Cash and Bank,Checking
445465223776722138,2018-06-26,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-06-26,2018-07-04,Income,Income,
446207532168404388,2018-06-26,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/26/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/26/18 Card 6271,-20.26,,,20.26,Vehicle – Fuel,,,,,,-20.26,,,2018-06-27,2018-07-04,Asset,Cash and Bank,Checking
446207532168404388,2018-06-26,Vehicle – Fuel,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/26/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/26/18 Card 6271,20.26,,20.26,,S09 - Free Business Checking,,,,,,20.26,,,2018-06-27,2018-07-04,Expense,Operating Expense,
446207538384362927,2018-06-26,S09 - Free Business Checking,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 06/26/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 06/26/18 Card 6271,-4.29,,,4.29,Meals and Entertainment,,,,,,-4.29,,,2018-06-27,2018-07-04,Asset,Cash and Bank,Checking
446207538384362927,2018-06-26,Meals and Entertainment,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 06/26/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 06/26/18 Card 6271,4.29,,4.29,,S09 - Free Business Checking,,,,,,4.29,,,2018-06-27,2018-07-04,Expense,Operating Expense,
446207542905822648,2018-06-26,S09 - Free Business Checking,#xxxxxxxx0035 CNS GREENHORN VALLExx2832 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0035 CNS GREENHORN VALLExx2832 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,-4.77,,,4.77,Small Tools & Equipment,,,,,,-4.77,,,2018-06-27,2018-07-04,Asset,Cash and Bank,Checking
446207542905822648,2018-06-26,Small Tools & Equipment,#xxxxxxxx0035 CNS GREENHORN VALLExx2832 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0035 CNS GREENHORN VALLExx2832 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,4.77,,4.77,,S09 - Free Business Checking,,,,,,4.77,,,2018-06-27,2018-07-04,Expense,Operating Expense,
446207547486002625,2018-06-26,S09 - Free Business Checking,Visa Check LOVES COUNTRY xxxx3574 FOUNTAIN CO 06/25/18 Card 6271,Visa Check LOVES COUNTRY xxxx3574 FOUNTAIN CO 06/25/18 Card 6271,-63.51,,,63.51,Vehicle – Fuel,,,,,,-63.51,,,2018-06-27,2018-07-04,Asset,Cash and Bank,Checking
446207547486002625,2018-06-26,Vehicle – Fuel,Visa Check LOVES COUNTRY xxxx3574 FOUNTAIN CO 06/25/18 Card 6271,Visa Check LOVES COUNTRY xxxx3574 FOUNTAIN CO 06/25/18 Card 6271,63.51,,63.51,,S09 - Free Business Checking,,,,,,63.51,,,2018-06-27,2018-07-04,Expense,Operating Expense,
446207527655333273,2018-06-27,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-06-27,2018-07-04,Asset,Cash and Bank,Checking
446207527655333273,2018-06-27,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-06-27,2018-07-04,Income,Income,
446932487373872937,2018-06-27,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 06/25/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 06/25/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-06-28,2018-07-04,Asset,Cash and Bank,Checking
446932487373872937,2018-06-27,Buy Back Guarentee,Visa Check INTERNACHI xxx-xxx6214 CO 06/25/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 06/25/18 Card 6271,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2018-06-28,2018-07-04,Expense,Operating Expense,
446932491819835188,2018-06-27,S09 - Free Business Checking,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 06/27/18 Card 6271,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 06/27/18 Card 6271,-1.93,,,1.93,Small Tools & Equipment,,,,,,-1.93,,,2018-06-28,2018-07-04,Asset,Cash and Bank,Checking
446932491819835188,2018-06-27,Small Tools & Equipment,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 06/27/18 Card 6271,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 06/27/18 Card 6271,1.93,,1.93,,S09 - Free Business Checking,,,,,,1.93,,,2018-06-28,2018-07-04,Expense,Operating Expense,
446932496693616447,2018-06-27,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 06/26/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 06/26/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-06-28,2018-07-04,Asset,Cash and Bank,Checking
446932496693616447,2018-06-27,Buy Back Guarentee,Visa Check INTERNACHI xxx-xxx6214 CO 06/26/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 06/26/18 Card 6271,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2018-06-28,2018-07-04,Expense,Operating Expense,
446932501408014152,2018-06-27,S09 - Free Business Checking,Visa Check ALTER IMAGE PUEBLO CO 06/26/18 Card 6271,Visa Check ALTER IMAGE PUEBLO CO 06/26/18 Card 6271,-50.00,,,50.00,Owner Investment / Drawings,,,,,,-50.00,,,2018-06-28,2018-07-04,Asset,Cash and Bank,Checking
446932501408014152,2018-06-27,Owner Investment / Drawings,Visa Check ALTER IMAGE PUEBLO CO 06/26/18 Card 6271,Visa Check ALTER IMAGE PUEBLO CO 06/26/18 Card 6271,-50.00,,50.00,,S09 - Free Business Checking,,,,,,-50.00,,,2018-06-28,2018-07-04,Equity,Business Owner Contribution and Drawing,
451373847279590753,2018-06-27,S09 - Free Business Checking,Loaf N Jug Walsenburg,Loaf N Jug Walsenburg,-35.50,,,35.50,Vehicle – Fuel,,,,,,-35.50,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451373847279590753,2018-06-27,Vehicle – Fuel,Loaf N Jug Walsenburg,Loaf N Jug Walsenburg,35.50,,35.50,,S09 - Free Business Checking,,,,,,35.50,,,2018-07-04,2018-07-04,Expense,Operating Expense,
448378468720205645,2018-06-28,S09 - Free Business Checking,#xxxxxxxx3314 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,#xxxxxxxx3314 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,-4.01,,,4.01,Meals and Entertainment,,,,,,-4.01,,,2018-06-30,2018-07-04,Asset,Cash and Bank,Checking
448378468720205645,2018-06-28,Meals and Entertainment,#xxxxxxxx3314 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,#xxxxxxxx3314 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,4.01,,4.01,,S09 - Free Business Checking,,,,,,4.01,,,2018-06-30,2018-07-04,Expense,Operating Expense,
451374670881512860,2018-06-28,S09 - Free Business Checking,McDonalds,McDonalds,-10.01,,,10.01,Meals and Entertainment,,,,,,-10.01,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451374670881512860,2018-06-28,Meals and Entertainment,McDonalds,McDonalds,10.01,,10.01,,S09 - Free Business Checking,,,,,,10.01,,,2018-07-04,2018-07-04,Expense,Operating Expense,
451375313079787213,2018-06-28,S09 - Free Business Checking,Family Dollar,Family Dollar,-32.36,,,32.36,Office Supplies,,,,,,-32.36,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451375313079787213,2018-06-28,Office Supplies,Family Dollar,Family Dollar,32.36,,32.36,,S09 - Free Business Checking,,,,,,32.36,,,2018-07-04,2018-07-04,Expense,Operating Expense,
451375808057990988,2018-06-28,S09 - Free Business Checking,Loaf N Jug C City,Loaf N Jug C City,-29.50,,,29.50,Vehicle – Fuel,,,,,,-29.50,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451375808057990988,2018-06-28,Vehicle – Fuel,Loaf N Jug C City,Loaf N Jug C City,29.50,,29.50,,S09 - Free Business Checking,,,,,,29.50,,,2018-07-04,2018-07-04,Expense,Operating Expense,
451376244416601974,2018-06-28,S09 - Free Business Checking,Loaf N Jug C City,Loaf N Jug C City,-19.15,,,19.15,Mt Dew and Cigs,,,,,,-19.15,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451376244416601974,2018-06-28,Mt Dew and Cigs,Loaf N Jug C City,Loaf N Jug C City,19.15,,19.15,,S09 - Free Business Checking,,,,,,19.15,,,2018-07-04,2018-07-04,Expense,Operating Expense,
451376983444578204,2018-06-28,S09 - Free Business Checking,TRANSFER,TRANSFER,-1000.00,,,1000.00,Owner Investment / Drawings,,,,,,-1000.00,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451376983444578204,2018-06-28,Owner Investment / Drawings,TRANSFER,TRANSFER,-1000.00,,1000.00,,S09 - Free Business Checking,,,,,,-1000.00,,,2018-07-04,2018-07-04,Equity,Business Owner Contribution and Drawing,
449830345244696038,2018-06-30,S09 - Free Business Checking,Withdrawal Monthly Fee,Withdrawal Monthly Fee,-1.80,,,1.80,Bank Service Charges,,,,,,-1.80,,,2018-07-02,2018-07-04,Asset,Cash and Bank,Checking
449830345244696038,2018-06-30,Bank Service Charges,Withdrawal Monthly Fee,Withdrawal Monthly Fee,1.80,,1.80,,S09 - Free Business Checking,,,,,,1.80,,,2018-07-02,2018-07-04,Expense,Operating Expense,
449830331252497845,2018-07-01,S09 - Free Business Checking,#xxxxxxxx8894 WM SUPERCENTER # Wal-Mart Super Center PUEBLO CO Card 6271,#xxxxxxxx8894 WM SUPERCENTER # Wal-Mart Super Center PUEBLO CO Card 6271,-79.93,,,79.93,Office Supplies,,,,,,-79.93,,,2018-07-02,2018-07-02,Asset,Cash and Bank,Checking
449830331252497845,2018-07-01,Office Supplies,#xxxxxxxx8894 WM SUPERCENTER # Wal-Mart Super Center PUEBLO CO Card 6271,#xxxxxxxx8894 WM SUPERCENTER # Wal-Mart Super Center PUEBLO CO Card 6271,79.93,,79.93,,S09 - Free Business Checking,,,,,,79.93,,,2018-07-02,2018-07-02,Expense,Operating Expense,
449830335606185418,2018-07-01,S09 - Free Business Checking,Visa Check INTER NACHI xxx-xxx6214 CO 06/30/18 Card 6271,Visa Check INTER NACHI xxx-xxx6214 CO 06/30/18 Card 6271,-49.00,,,49.00,InterNACHI,,,,,,-49.00,,,2018-07-02,2018-07-02,Asset,Cash and Bank,Checking
449830335606185418,2018-07-01,InterNACHI,Visa Check INTER NACHI xxx-xxx6214 CO 06/30/18 Card 6271,Visa Check INTER NACHI xxx-xxx6214 CO 06/30/18 Card 6271,49.00,,49.00,,S09 - Free Business Checking,,,,,,49.00,,,2018-07-02,2018-07-02,Expense,Operating Expense,
449830340471578075,2018-07-01,S09 - Free Business Checking,Visa Check LOVES TRAVEL Sxxxx2261 PUEBLO CO 06/30/18 Card 6271,Visa Check LOVES TRAVEL Sxxxx2261 PUEBLO CO 06/30/18 Card 6271,-61.35,,,61.35,Vehicle – Fuel,,,,,,-61.35,,,2018-07-02,2018-07-02,Asset,Cash and Bank,Checking
449830340471578075,2018-07-01,Vehicle – Fuel,Visa Check LOVES TRAVEL Sxxxx2261 PUEBLO CO 06/30/18 Card 6271,Visa Check LOVES TRAVEL Sxxxx2261 PUEBLO CO 06/30/18 Card 6271,61.35,,61.35,,S09 - Free Business Checking,,,,,,61.35,,,2018-07-02,2018-07-02,Expense,Operating Expense,
449830325858622884,2018-07-02,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/30/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/30/18 Card 6271,-18.40,,,18.40,Mt Dew and Cigs,,,,,,-18.40,,,2018-07-02,2018-07-02,Asset,Cash and Bank,Checking
449830325858622884,2018-07-02,Mt Dew and Cigs,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/30/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 06/30/18 Card 6271,18.40,,18.40,,S09 - Free Business Checking,,,,,,18.40,,,2018-07-02,2018-07-02,Expense,Operating Expense,
451289609683360821,2018-07-02,S09 - Free Business Checking,Visa Check SANAIR TECHNOLOGIES LAB xxx-xxx1177 VA 06/30/18 Card 6271,Visa Check SANAIR TECHNOLOGIES LAB xxx-xxx1177 VA 06/30/18 Card 6271,-150.00,,,150.00,San Air Technologies,,,,,,-150.00,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451289609683360821,2018-07-02,San Air Technologies,Visa Check SANAIR TECHNOLOGIES LAB xxx-xxx1177 VA 06/30/18 Card 6271,Visa Check SANAIR TECHNOLOGIES LAB xxx-xxx1177 VA 06/30/18 Card 6271,150.00,,150.00,,S09 - Free Business Checking,,,,,,150.00,,,2018-07-04,2018-07-04,Expense,Cost of Goods Sold,
451289612971695168,2018-07-02,S09 - Free Business Checking,#xxxxxxxx0023 CNS GREENHORN VALLExx2522 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0023 CNS GREENHORN VALLExx2522 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,-28.66,,,28.66,Purchases – Parts & Materials,,,,,,-28.66,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451289612971695168,2018-07-02,Purchases – Parts & Materials,#xxxxxxxx0023 CNS GREENHORN VALLExx2522 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0023 CNS GREENHORN VALLExx2522 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,28.66,,28.66,,S09 - Free Business Checking,,,,,,28.66,,,2018-07-04,2018-07-04,Expense,Cost of Goods Sold,
451289602368494623,2018-07-03,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,-128.07,,,128.07,Global Payments,,,,,,-128.07,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451289602368494623,2018-07-03,Global Payments,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,128.07,,128.07,,S09 - Free Business Checking,,,,,,128.07,,,2018-07-04,2018-07-04,Expense,Payment Processing Fee,
451289603886832676,2018-07-03,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451289603886832676,2018-07-03,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-07-04,2018-07-04,Income,Income,
451289597268220948,2018-07-04,S09 - Free Business Checking,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/03/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/03/18 Card 6271,-34.43,,,34.43,Vehicle – Fuel,,,,,,-34.43,,,2018-07-04,2018-07-04,Asset,Cash and Bank,Checking
451289597268220948,2018-07-04,Vehicle – Fuel,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/03/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/03/18 Card 6271,34.43,,34.43,,S09 - Free Business Checking,,,,,,34.43,,,2018-07-04,2018-07-04,Expense,Operating Expense,
452001725813906759,2018-07-04,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 07/03/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/03/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-07-05,2018-07-05,Asset,Cash and Bank,Checking
452001725813906759,2018-07-04,Buy Back Guarentee,Visa Check INTERNACHI xxx-xxx6214 CO 07/03/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/03/18 Card 6271,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2018-07-05,2018-07-05,Expense,Operating Expense,
452719352085503333,2018-07-05,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,-44.50,,,44.50,Vehicle – Fuel,,,,,,-44.50,,,2018-07-06,2018-07-06,Asset,Cash and Bank,Checking
452719352085503333,2018-07-05,Vehicle – Fuel,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,44.50,,44.50,,S09 - Free Business Checking,,,,,,44.50,,,2018-07-06,2018-07-06,Expense,Operating Expense,
452719356724403568,2018-07-05,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,-5.60,,,5.60,Cigs,,,,,,-5.60,,,2018-07-06,2018-07-06,Asset,Cash and Bank,Checking
452719356724403568,2018-07-05,Cigs,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 07/05/18 Card 6271,5.60,,5.60,,S09 - Free Business Checking,,,,,,5.60,,,2018-07-06,2018-07-06,Expense,Operating Expense,
452719347798924634,2018-07-06,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-07-06,2018-07-06,Asset,Cash and Bank,Checking
452719347798924634,2018-07-06,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-07-06,2018-07-06,Income,Income,
453448343662648440,2018-07-06,S09 - Free Business Checking,Visa Check RADALINK INC xxx-xxx-1944 GA 07/05/18 Card 6271,Visa Check RADALINK INC xxx-xxx-1944 GA 07/05/18 Card 6271,-165.00,,,165.00,Radalink,,,,,,-165.00,,,2018-07-07,2018-07-07,Asset,Cash and Bank,Checking
453448343662648440,2018-07-06,Radalink,Visa Check RADALINK INC xxx-xxx-1944 GA 07/05/18 Card 6271,Visa Check RADALINK INC xxx-xxx-1944 GA 07/05/18 Card 6271,165.00,,165.00,,S09 - Free Business Checking,,,,,,165.00,,,2018-07-07,2018-07-07,Expense,Operating Expense,
453448347966004355,2018-07-06,S09 - Free Business Checking,#xxxxxxxx1454 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,#xxxxxxxx1454 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,-11.85,,,11.85,Cigs,,,,,,-11.85,,,2018-07-07,2018-07-07,Asset,Cash and Bank,Checking
453448347966004355,2018-07-06,Cigs,#xxxxxxxx1454 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,#xxxxxxxx1454 SEI xxxxx 235 W 7TH US WALSENBURG CO Card 6271,11.85,,11.85,,S09 - Free Business Checking,,,,,,11.85,,,2018-07-07,2018-07-07,Expense,Operating Expense,
454175674656120687,2018-07-07,S09 - Free Business Checking,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 07/06/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 07/06/18 Card 6271,-6.91,,,6.91,Office Supplies,,,,,,-6.91,,,2018-07-08,2018-07-09,Asset,Cash and Bank,Checking
454175674656120687,2018-07-07,Office Supplies,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 07/06/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 07/06/18 Card 6271,6.91,,6.91,,S09 - Free Business Checking,,,,,,6.91,,,2018-07-08,2018-07-09,Expense,Operating Expense,
454900378689888220,2018-07-08,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 07/06/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/06/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-07-09,2018-07-09,Asset,Cash and Bank,Checking
454900378689888220,2018-07-08,Buy Back Guarentee,Visa Check INTERNACHI xxx-xxx6214 CO 07/06/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/06/18 Card 6271,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2018-07-09,2018-07-09,Expense,Operating Expense,
454900383119073255,2018-07-08,S09 - Free Business Checking,Visa Check VIKTORIOS PIZZERIA COLORADO CITY CO 07/06/18 Card 6271,Visa Check VIKTORIOS PIZZERIA COLORADO CITY CO 07/06/18 Card 6271,-7.81,,,7.81,Meals and Entertainment,,,,,,-7.81,,,2018-07-09,2018-07-09,Asset,Cash and Bank,Checking
454900383119073255,2018-07-08,Meals and Entertainment,Visa Check VIKTORIOS PIZZERIA COLORADO CITY CO 07/06/18 Card 6271,Visa Check VIKTORIOS PIZZERIA COLORADO CITY CO 07/06/18 Card 6271,7.81,,7.81,,S09 - Free Business Checking,,,,,,7.81,,,2018-07-09,2018-07-09,Expense,Operating Expense,
454900387506315250,2018-07-08,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 07/05/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/05/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-07-09,2018-07-09,Asset,Cash and Bank,Checking
454900387506315250,2018-07-08,Buy Back Guarentee,Visa Check INTERNACHI xxx-xxx6214 CO 07/05/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/05/18 Card 6271,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2018-07-09,2018-07-09,Expense,Operating Expense,
454900369546305478,2018-07-09,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-07-09,2018-07-09,Asset,Cash and Bank,Checking
454900369546305478,2018-07-09,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-07-09,2018-07-09,Income,Income,
454900374076153809,2018-07-09,S09 - Free Business Checking,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/08/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/08/18 Card 6271,-11.24,,,11.24,Cigs,,,,,,-11.24,,,2018-07-09,2018-07-09,Asset,Cash and Bank,Checking
454900374076153809,2018-07-09,Cigs,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/08/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 07/08/18 Card 6271,11.24,,11.24,,S09 - Free Business Checking,,,,,,11.24,,,2018-07-09,2018-07-09,Expense,Operating Expense,
455631423924100961,2018-07-09,S09 - Free Business Checking,#xxxxxxxx4795 SHELL Service Station TRINIDAD CO Card 6271,#xxxxxxxx4795 SHELL Service Station TRINIDAD CO Card 6271,-37.50,,,37.50,Vehicle – Fuel,,,,,,-37.50,,,2018-07-10,2018-07-10,Asset,Cash and Bank,Checking
455631423924100961,2018-07-09,Vehicle – Fuel,#xxxxxxxx4795 SHELL Service Station TRINIDAD CO Card 6271,#xxxxxxxx4795 SHELL Service Station TRINIDAD CO Card 6271,37.50,,37.50,,S09 - Free Business Checking,,,,,,37.50,,,2018-07-10,2018-07-10,Expense,Operating Expense,
455631419276812118,2018-07-10,S09 - Free Business Checking,Visa Check MIMIS CAFE 55 COLORADO SPGS CO 07/09/18 Card 6271,Visa Check MIMIS CAFE 55 COLORADO SPGS CO 07/09/18 Card 6271,-25.87,,,25.87,Meals and Entertainment,,,,,,-25.87,,,2018-07-10,2018-07-10,Asset,Cash and Bank,Checking
455631419276812118,2018-07-10,Meals and Entertainment,Visa Check MIMIS CAFE 55 COLORADO SPGS CO 07/09/18 Card 6271,Visa Check MIMIS CAFE 55 COLORADO SPGS CO 07/09/18 Card 6271,25.87,,25.87,,S09 - Free Business Checking,,,,,,25.87,,,2018-07-10,2018-07-10,Expense,Operating Expense,
456352485817212056,2018-07-10,S09 - Free Business Checking,Visa Check CORNER STORE 4062 COLORADO CITY CO 07/09/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 07/09/18 Card 6271,-6.03,,,6.03,Meals and Entertainment,,,,,,-6.03,,,2018-07-11,2018-07-11,Asset,Cash and Bank,Checking
456352485817212056,2018-07-10,Meals and Entertainment,Visa Check CORNER STORE 4062 COLORADO CITY CO 07/09/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 07/09/18 Card 6271,6.03,,6.03,,S09 - Free Business Checking,,,,,,6.03,,,2018-07-11,2018-07-11,Expense,Operating Expense,
456352491932507299,2018-07-10,S09 - Free Business Checking,Visa Check INTERNACHI xxx-xxx6214 CO 07/09/18 Card 6271,Visa Check INTERNACHI xxx-xxx6214 CO 07/09/18 Card 6271,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2018-07-11,2018-07-11,Asset,Cash and Bank,Checking
